"lokalisationnummer","lokalisationsname","status","status_txt","lokalisation_art","lokalisation_art_txt","lokalisation_koord_ost","lokalisation_koord_nord","objid","lokalisation_ori","geometry"
"2498","Laura-Hezner-Weg","1","real","1","Strasse","2680487.723","1251262.326","1362","64.7","POINT (2680487.8 1251262.4)"
"2499","Robert-Gnehm-Platz","1","real","2","Platz","2680899.745","1251215.806","1363","333.5","POINT (2680899.8 1251215.8)"
"2502","Franz-Reuleaux-Weg","1","real","1","Strasse","2680903.473","1251421.601","1364","64.7","POINT (2680903.5 1251421.6)"
"2503","Tadeus-Reichstein-Weg","1","real","1","Strasse","2680948.698","1251476.951","1365","65.5","POINT (2680948.8 1251477)"
"257","Bombachsteig","1","real","1","Strasse","2679356.302","1250904.78","1412","83.0","POINT (2679356.2 1250904.8)"
"2133","Wartauweg","1","real","1","Strasse","2679539.05","1250778.309","1413","87.2","POINT (2679539 1250778.2)"
"1835","Segantinistrasse","1","real","1","Strasse","2679880.224","1251121.921","1414","341.0","POINT (2679880.2 1251121.9)"
"1183","Kürbergstrasse","1","real","1","Strasse","2680617.681","1250365.823","1435","288.0","POINT (2680617.8 1250365.9)"
"976","Im Maas","1","real","1","Strasse","2680465.134","1250671.916","1437","342.0","POINT (2680465.2 1250671.9)"
"2314","Wolfgang-Pauli-Strasse","1","real","1","Strasse","2680705.355","1251422.745","1454","64.7","POINT (2680705.2 1251422.8)"
"1065","Kappeliholzstrasse","1","real","1","Strasse","2679965.512","1251340.225","1455","45.8","POINT (2679965.5 1251340.2)"
"1724","Schafmattweg","1","real","1","Strasse","2681034.514","1251481.428","1458","319.2","POINT (2681034.5 1251481.4)"
"440","Eichholzweg","1","real","1","Strasse","2681231.202","1250932.48","1460","351.1","POINT (2681231.2 1250932.5)"
"2462","Hermine-Raths-Garten","1","real","2","Platz","2680741.006","1251285.138","1475","0.0","POINT (2680741 1251285.1)"
"2463","Ernst-Laur-Hof","1","real","2","Platz","2680763.26","1251188.023","1476","0.0","POINT (2680763.2 1251188)"
"237","Bläsistrasse","1","real","1","Strasse","2680212.449","1250646.047","1628","63.0","POINT (2680212.5 1250646)"
"1156","Kranzweg","1","real","1","Strasse","2680198.683","1250729.865","1634","307.8","POINT (2680198.8 1250729.9)"
"2446","Vladimir-Prelog-Weg","1","real","1","Strasse","2680765.041","1251255.747","1667","335.3","POINT (2680765 1251255.8)"
"2451","Hans-Leibundgut-Garten","1","real","2","Platz","2680772.8","1251544.644","1669","65.0","POINT (2680772.8 1251544.6)"
"2454","Jakob-Ackeret-Weg","1","real","1","Strasse","2680899.999","1251488.615","1672","42.1","POINT (2680900 1251488.6)"
"2456","Eduard-Stiefel-Weg","1","real","1","Strasse","2680834.288","1251433.261","1674","49.4","POINT (2680834.2 1251433.2)"
"70","Am Wettingertobel","1","real","1","Strasse","2679802.244","1250608.854","1677","44.3","POINT (2679802.2 1250608.9)"
"1622","Riedhofstrasse","1","real","1","Strasse","2678741.408","1251439.71","1678","341.7","POINT (2678741.5 1251439.8)"
"2187","Widumweg","1","real","1","Strasse","2679718.344","1250871.47","1693","67.5","POINT (2679718.2 1250871.5)"
"2455","John-von-Neumann-Weg","1","real","1","Strasse","2680836.954","1251395.289","1792","334.4","POINT (2680837 1251395.2)"
"1024","Jacob-Burckhardt-Strasse","1","real","1","Strasse","2680575.51","1250548.596","1808","300.5","POINT (2680575.5 1250548.6)"
"1194","Lachenzelgstrasse","1","real","1","Strasse","2679462.172","1250961.242","1810","65.9","POINT (2679462.2 1250961.2)"
"1999","Talchernstrasse","1","real","1","Strasse","2679270.947","1250757.961","1811","345.9","POINT (2679271 1250758)"
"1818","Schwertstrasse","1","real","1","Strasse","2680480.822","1250464.299","1815","49.1","POINT (2680480.8 1250464.2)"
"1819","Schwertweg","1","real","1","Strasse","2680451.963","1250498.883","1816","48.1","POINT (2680452 1250498.9)"
"2022","Tobeleggstrasse","1","real","1","Strasse","2680329.418","1250383.984","1818","26.7","POINT (2680329.5 1250384)"
"2205","Winzerstrasse","1","real","1","Strasse","2679716.137","1250444.067","1819","333.2","POINT (2679716.2 1250444.1)"
"297","Brunnwiesenstrasse","1","real","1","Strasse","2680477.179","1250515.086","1821","322.5","POINT (2680477.2 1250515.1)"
"2492","Im Trumeter","1","real","1","Strasse","2680346.7","1250327.273","1822","337.1","POINT (2680346.8 1250327.2)"
"1095","Kettberg","1","real","1","Strasse","2680905.579","1250292.138","1824","343.0","POINT (2680905.5 1250292.1)"
"902","Holderbachweg","1","real","1","Strasse","2679695.448","1251581.981","1864","50.7","POINT (2679695.5 1251582)"
"1381","Mittelwaldstrasse","1","real","1","Strasse","2680265.892","1251309.652","1865","280.2","POINT (2680266 1251309.6)"
"508","Europabrücke","1","real","1","Strasse","2679752.194","1250363.234","1870","77.0","POINT (2679752.2 1250363.2)"
"2094","Vogtsrain","1","real","1","Strasse","2680173.5","1250933.227","1881","47.9","POINT (2680173.5 1250933.2)"
"1422","Müseliweg","1","real","1","Strasse","2680594.836","1250705.359","1884","304.5","POINT (2680594.8 1250705.4)"
"1002","Imbisbühlsteig","1","real","1","Strasse","2678948.227","1251238.537","1920","79.7","POINT (2678948.2 1251238.5)"
"2196","Wildenweg","1","real","1","Strasse","2678797.436","1250911.051","1921","57.8","POINT (2678797.5 1250911)"
"2496","Marie-Baum-Weg","1","real","1","Strasse","2680802.808","1251379.429","1924","64.8","POINT (2680802.8 1251379.4)"
"2501","Robert-Durrer-Weg","1","real","1","Strasse","2680923.658","1251279.554","1926","64.8","POINT (2680923.8 1251279.5)"
"2500","Flora-Ruchat-Roncati-Garten","1","real","2","Platz","2680634.938","1251498.33","1928","0.0","POINT (2680635 1251498.4)"
"1577","Rebbergstrasse","1","real","1","Strasse","2681319.107","1250256.235","2016","15.7","POINT (2681319 1250256.2)"
"2442","Beno-Eckmann-Weg","1","real","1","Strasse","2680529.662","1251490.37","2033","334.6","POINT (2680529.8 1251490.4)"
"2443","Peter-Debye-Weg","1","real","1","Strasse","2680453.189","1251320.061","2034","334.7","POINT (2680453.2 1251320)"
"2444","Othmar-Ammann-Weg","1","real","1","Strasse","2680507.674","1251490.042","2035","334.1","POINT (2680507.8 1251490)"
"467","Emil-Klöti-Strasse","1","real","1","Strasse","2681444.713","1250434.456","2047","8.6","POINT (2681444.8 1250434.5)"
"2447","Paul-Feyerabend-Hof","1","real","2","Platz","2680549.38","1251229.361","2091","0.0","POINT (2680549.5 1251229.4)"
"2448","Stefano-Franscini-Platz","1","real","2","Platz","2680628.191","1251355.745","2092","0.0","POINT (2680628.2 1251355.8)"
"1204","Langfachweg","1","real","1","Strasse","2678592.616","1250929.164","2121","347.0","POINT (2678592.5 1250929.1)"
"2457","Albert-Steiner-Garten","1","real","2","Platz","2680845.257","1251417.431","2131","0.0","POINT (2680845.2 1251417.4)"
"2458","Auguste-Piccard-Hof","1","real","2","Platz","2680735.206","1251407.717","2132","0.0","POINT (2680735.2 1251407.8)"
"2460","Robert-Gnehm-Weg","1","real","1","Strasse","2680808.422","1251254.264","2134","334.8","POINT (2680808.5 1251254.2)"
"2461","Joseph-von-Deschwanden-Platz","1","real","2","Platz","2680711.69","1251343.699","2135","0.0","POINT (2680711.8 1251343.8)"
"2445","Leopold-Ruzicka-Weg","1","real","1","Strasse","2680717.655","1251152.573","2231","334.8","POINT (2680717.8 1251152.6)"
"891","Hohenklingensteig","1","real","1","Strasse","2679409.162","1250602.219","2239","73.0","POINT (2679409.2 1250602.2)"
"1004","Imbisbühlweg","1","real","1","Strasse","2679233.411","1251005.346","2240","67.4","POINT (2679233.5 1251005.4)"
"1834","Segantinisteig","1","real","1","Strasse","2679532.069","1251182.673","2241","63.5","POINT (2679532 1251182.6)"
"194","Bergellersteig","1","real","1","Strasse","2679560.35","1251123.555","2243","67.0","POINT (2679560.2 1251123.5)"
"357","Chorherrenweg","1","real","1","Strasse","2679991.43","1250606.023","2278","335.3","POINT (2679991.5 1250606)"
"1734","Schärrergasse","1","real","1","Strasse","2679958.433","1250708.032","2280","78.1","POINT (2679958.5 1250708)"
"2157","Weingartenweg","1","real","1","Strasse","2680100.262","1250601.676","2281","16.0","POINT (2680100.2 1250601.6)"
"287","Brühlweg","1","real","1","Strasse","2680051.939","1250772.416","2282","340.8","POINT (2680052 1250772.4)"
"535","Ferdinand-Hodler-Strasse","1","real","1","Strasse","2680223.021","1250883.021","2298","325.2","POINT (2680223 1250883)"
"1142","Konrad-Ilg-Strasse","1","real","1","Strasse","2678660.64","1251125.081","2300","301.0","POINT (2678660.8 1251125.1)"
"1090","Kempfhofsteig","1","real","1","Strasse","2680961.179","1250260.918","2309","71.0","POINT (2680961.2 1250260.9)"
"90","Appenzellerstrasse","1","real","1","Strasse","2680660.281","1250617.219","2314","305.3","POINT (2680660.2 1250617.2)"
"171","Bäulistrasse","1","real","1","Strasse","2680283.164","1250413.466","2318","69.0","POINT (2680283.2 1250413.5)"
"1355","Meierhofplatz","1","real","2","Platz","2680083.834","1250659.602","2325","339.5","POINT (2680083.8 1250659.6)"
"1015","In der Schüpf","1","real","1","Strasse","2679639.224","1250675.836","2326","84.8","POINT (2679639.2 1250675.9)"
"470","Engadinerweg","1","real","1","Strasse","2679662.396","1251266.792","2339","346.0","POINT (2679662.5 1251266.8)"
"1371","Michelstrasse","1","real","1","Strasse","2679713.975","1251293.282","2340","287.0","POINT (2679714 1251293.2)"
"170","Bäulisteig","1","real","1","Strasse","2680324.844","1250507.366","2350","58.9","POINT (2680324.8 1250507.4)"
"192","Benedikt-Fontana-Weg","1","real","1","Strasse","2679802.953","1251223.619","2397","355.8","POINT (2679803 1251223.6)"
"2223","Wunderlistrasse","1","real","1","Strasse","2681533.701","1250239.675","2425","328.3","POINT (2681533.8 1250239.6)"
"61","Am Hönggerberg","1","real","1","Strasse","2680938.39","1250583.175","2426","323.0","POINT (2680938.5 1250583.1)"
"2170","Werdinsel","1","real","1","Strasse","2679310.525","1250408.301","2427","71.0","POINT (2679310.5 1250408.2)"
"60","Am Holbrig","1","real","1","Strasse","2679807.702","1251014.584","2429","339.0","POINT (2679807.8 1251014.6)"
"195","Bergellerstrasse","1","real","1","Strasse","2679688.398","1251089.993","2430","337.0","POINT (2679688.5 1251090)"
"169","Bauherrenstrasse","1","real","1","Strasse","2680161.666","1250425.993","2434","330.5","POINT (2680161.8 1250426)"
"737","Gsteigstrasse","1","real","1","Strasse","2680412.748","1250968.419","2435","35.0","POINT (2680412.8 1250968.4)"
"1599","Reinhold-Frei-Strasse","1","real","1","Strasse","2679022.682","1251351.182","2450","23.0","POINT (2679022.8 1251351.1)"
"256","Bombachhalde","1","real","1","Strasse","2678649","1250977.752","2460","355.0","POINT (2678649 1250977.8)"
"1810","Schwarzenbachweg","1","real","1","Strasse","2678821.752","1251111.014","2461","349.6","POINT (2678821.8 1251111)"
"258","Bombachstrasse","1","real","1","Strasse","2679072.744","1250956.447","2462","334.0","POINT (2679072.8 1250956.5)"
"1001","Imbisbühlhalde","1","real","1","Strasse","2678892.63","1251213.748","2463","331.0","POINT (2678892.8 1251213.8)"
"784","Hardeggweg","1","real","1","Strasse","2680429.793","1250004.947","122","311.8","POINT (2680429.8 1250005)"
"557","Förrlibuckstrasse","1","real","1","Strasse","2680630.282","1249679.386","233","314.0","POINT (2680630.2 1249679.4)"
"1409","Mühleweg","1","real","1","Strasse","2680957.344","1249449.946","276","66.2","POINT (2680957.2 1249450)"
"1458","Norastrasse","1","real","1","Strasse","2680735.49","1248276.973","277","57.0","POINT (2680735.5 1248277)"
"218","Bienenstrasse","1","real","1","Strasse","2680734.132","1248344.824","279","327.0","POINT (2680734.2 1248344.9)"
"419","Duttweilerbrücke","1","real","1","Strasse","2680800.871","1248866.252","281","79.6","POINT (2680800.8 1248866.2)"
"499","Eschergutweg","1","real","1","Strasse","2680989.019","1249935.688","459","84.2","POINT (2680989 1249935.8)"
"782","Hardeggsteg","1","real","1","Strasse","2680432.777","1249917.506","560","65.3","POINT (2680432.8 1249917.5)"
"69","Am Wasser","1","real","1","Strasse","2680805.027","1249929.375","564","357.6","POINT (2680805 1249929.4)"
"1769","Schneeglöggliweg","1","real","1","Strasse","2680259.907","1248366.653","715","45.8","POINT (2680260 1248366.6)"
"1131","Knüslistrasse","1","real","1","Strasse","2680827.248","1248725.344","734","59.9","POINT (2680827.2 1248725.4)"
"2259","Zimmerlistrasse","1","real","1","Strasse","2680892.344","1248664.898","735","334.3","POINT (2680892.2 1248664.9)"
"433","Eglistrasse","1","real","1","Strasse","2680937.33","1248631.924","736","55.0","POINT (2680937.2 1248631.9)"
"578","Freihofstrasse","1","real","1","Strasse","2680280.735","1248915.477","761","59.1","POINT (2680280.8 1248915.5)"
"780","Hardauweg","1","real","1","Strasse","2680892.517","1248568.694","815","54.8","POINT (2680892.5 1248568.8)"
"436","Eichbühlstrasse","1","real","1","Strasse","2680831.408","1248632.033","895","329.0","POINT (2680831.5 1248632)"
"783","Hardeggstrasse","1","real","1","Strasse","2680383.652","1250043.349","938","324.0","POINT (2680383.8 1250043.4)"
"1904","Sportweg","1","real","1","Strasse","2680618.039","1249590.736","1094","43.3","POINT (2680618 1249590.8)"
"785","Hardgutstrasse","1","real","1","Strasse","2680436.844","1248807.79","1115","50.0","POINT (2680436.8 1248807.8)"
"2023","Tobeleggweg","1","real","1","Strasse","2680262.997","1250153.25","1273","58.4","POINT (2680263 1250153.2)"
"1091","Kempfhofweg","1","real","1","Strasse","2680726.903","1250028.5","1274","70.7","POINT (2680727 1250028.5)"
"719","Grossmannstrasse","1","real","1","Strasse","2680577.15","1250083.268","1275","325.5","POINT (2680577.2 1250083.2)"
"841","Herdernstrasse","1","real","1","Strasse","2680674.162","1248675.267","1358","49.9","POINT (2680674.2 1248675.2)"
"1536","Pfingstweidstrasse","1","real","1","Strasse","2680600.993","1249488.742","1366","337.0","POINT (2680601 1249488.8)"
"2430","Hardaupark","1","real","2","Platz","2680858.394","1248184.812","1472","0.0","POINT (2680858.5 1248184.8)"
"1954","Stephan-à-Porta-Weg","1","real","1","Strasse","2680678.049","1249676.542","1757","44.4","POINT (2680678 1249676.5)"
"543","Fischerweg","1","real","1","Strasse","2680639.053","1249848.291","1871","357.1","POINT (2680639 1249848.2)"
"898","Hohlstrasse","1","real","1","Strasse","2680447.927","1248937.897","2054","337.0","POINT (2680448 1248937.9)"
"163","Baslerstrasse","1","real","1","Strasse","2680312.247","1248759.948","2055","336.8","POINT (2680312.2 1248760)"
"206","Bernerstrasse Nord","1","real","1","Strasse","2680210.525","1249763.005","2221","352.1","POINT (2680210.5 1249763)"
"328","Bullingerstrasse","1","real","1","Strasse","2680814.573","1248464.959","2224","329.3","POINT (2680814.5 1248465)"
"1510","Ottikerweg","1","real","1","Strasse","2683727.726","1248940.311","97","29.6","POINT (2683727.8 1248940.2)"
"1730","Schäppiweg","1","real","1","Strasse","2683942.405","1249377.439","98","1.0","POINT (2683942.5 1249377.5)"
"2271","Zur frohen Aussicht","1","real","1","Strasse","2683958.682","1249314.456","99","271.4","POINT (2683958.8 1249314.5)"
"1022","Irringersteig","1","real","1","Strasse","2684021.585","1248231.956","100","39.9","POINT (2684021.5 1248232)"
"1252","Letzistrasse","1","real","1","Strasse","2683651.254","1249574.937","101","38.6","POINT (2683651.2 1249574.9)"
"255","Bolleystrasse","1","real","1","Strasse","2683830.441","1248446.137","252","306.3","POINT (2683830.5 1248446.1)"
"1870","Siriusstrasse","1","real","1","Strasse","2684142.74","1248332.139","345","40.0","POINT (2684142.8 1248332.1)"
"985","Im Schilf","1","real","1","Strasse","2684350.661","1248521.559","346","319.0","POINT (2684350.8 1248521.5)"
"583","Freudwilerweg","1","real","1","Strasse","2684280.051","1248422.425","347","58.0","POINT (2684280 1248422.4)"
"1910","Spyristrasse","1","real","1","Strasse","2684132.568","1248612.475","349","45.7","POINT (2684132.5 1248612.5)"
"1908","Spyriplatz","1","real","2","Platz","2684055.693","1248535.872","351","358.7","POINT (2684055.8 1248535.9)"
"2028","Toblerplatz","1","real","2","Platz","2684657.629","1248197.019","352","52.5","POINT (2684657.8 1248197)"
"1379","Mittelbergsteig","1","real","1","Strasse","2684727.416","1248313.628","353","49.1","POINT (2684727.5 1248313.6)"
"597","Fritz-Fleiner-Weg","1","real","1","Strasse","2684773.622","1248467.871","354","326.0","POINT (2684773.5 1248467.9)"
"1761","Schlössliweg","1","real","1","Strasse","2684599.033","1248669.842","355","323.0","POINT (2684599 1248669.9)"
"1541","Physikstrasse","1","real","1","Strasse","2684091.997","1248106.584","471","315.4","POINT (2684092 1248106.6)"
"1500","Orellistrasse","1","real","1","Strasse","2685032.538","1248713.06","484","323.0","POINT (2685032.5 1248713)"
"542","Finslerstrasse","1","real","1","Strasse","2684784.049","1248121.548","485","51.0","POINT (2684784 1248121.5)"
"1634","Rislingstrasse","1","real","1","Strasse","2684537.696","1248183.617","487","289.0","POINT (2684537.8 1248183.6)"
"219","Billeterstrasse","1","real","1","Strasse","2685156.614","1248219.154","490","330.4","POINT (2685156.5 1248219.1)"
"415","Dunantstrasse","1","real","1","Strasse","2684839.242","1248122.59","491","320.9","POINT (2684839.2 1248122.6)"
